SubjectId,Label
5794,0
5795,0
5796,2
5797,0
5798,0
5799,2
5800,0
5801,2
5802,2
5803,0
5804,3
5805,0
5806,2
5807,1
5808,0
5809,3
5810,2
5811,0
5812,2
5813,0
5814,3
5815,3
5816,3
5817,0
5818,1
5819,2
5820,1
5821,0
5822,2
5823,1
5824,0
5825,1
5826,2
5827,1
5828,0
5829,2
5830,3
5831,1
5832,0
5833,3
5834,3
5835,3
5836,2
5837,0
5838,3
5839,3
5840,2
5841,2
5842,0
5843,3
5844,0
5845,0
5846,2
5847,0
5848,2
5849,1
5850,2
5851,0
5852,0
5853,0
5854,3
5855,3
5856,1
5857,1
5858,0
5859,2
5860,2
5861,0
5862,2
5863,2
5864,0
5865,2
5866,3
5867,0
5868,0
5869,1
5870,1
5871,0
5872,1
5873,0
5874,2
5875,3
5876,1
5877,0
5878,0
5879,0
5880,0
5881,3
5882,2
5883,0
5884,2
5885,2
5886,1
5887,3
5888,3
5889,3
5890,0
5891,2
5892,0
5893,1
5894,0
5895,3
5896,3
5897,3
5898,2
5899,2
5900,0
5901,0
5902,2
5903,1
5904,0
5905,3
5906,1
5907,0
5908,1
5909,0
5910,2
5911,3
5912,0
5913,2
5914,1
5915,2
5916,0
5917,0
5918,3
5919,0
5920,0
5921,3
5922,0
5923,0
5924,1
5925,1
5926,0
5927,2
5928,2
5929,0
5930,0
5931,1
5932,2
5933,0
5934,0
5935,0
5936,1
5937,3
5938,1
5939,0
5940,1
5941,2
5942,0
5943,0
5944,2
5945,2
5946,1
5947,0
5948,2
5949,3
5950,3
5951,0
5952,1
5953,0
5954,3
5955,2
5956,3
5957,2
5958,2
5959,1
5960,0
5961,0
5962,2
5963,2
5964,1
5965,0
5966,2
5967,1
5968,0
5969,0
5970,3
5971,0
5972,0
5973,2
5974,2
5975,3
5976,0
5977,0
5978,0
5979,3
5980,0
5981,2
5982,0
5983,0
5984,2
5985,0
5986,0
5987,2
5988,1
5989,0
5990,2
5991,1
5992,3
5993,2
5994,2
5995,2
5996,0
5997,0
5998,2
5999,1
